"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-12",,"72","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-13",,"76","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-14",,"64","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-15",,"69","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-16",,"64","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-17",,"71","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-18",,"72","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-19",,"73","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-20",,"73","47",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-21",,"58","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-22",,"60","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-23",,"67","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-24",,"73","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-25",,"73","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-26",,"76","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-27",,"40","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-28",,"54","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-29",,"62","25",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-30",,"62","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1950-12-31",,"63","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-01",,"74","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-02",,"76","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-03",,"66","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-04",,"76","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-05",,"76","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-06",,"68","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-07",,"51","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-08",,"60","28",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-09",,"62","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-10",,"65","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-11",,"58","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-12",,"67","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-13",,"74","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-14",,"57","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-15",,"74","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-16",,"73","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-17",,"74","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-18",,"83","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-19",,"81","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-20",,"74","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-21",,"51","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-22",,"64","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-23",,"68","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-24",,"66","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-25",,"64","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-26",,"74","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-27",,"79","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-28",,"63","28",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-29",,"28","16",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-30",,"21","16",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-01-31",,"21","16",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-01",,"27","12",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-02",,"40","7",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-03",,"54","16",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-04",,"68","26",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-05",,"74","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-06",,"78","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-07",,"64","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-08",,"73","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-09",,"72","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-10",,"77","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-11",,"79","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-12",,"83","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-13",,"67","25",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-14",,"33","25",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-15",,"43","24",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-16",,"60","27",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-17",,"58","37",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-18",,"78","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-19",,"73","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-20",,"69","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-21",,"67","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-22",,"71","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-23",,"65","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-24",,"76","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-25",,"79","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-26",,"68","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-27",,"78","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-02-28",,"79","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-01",,"83","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-02",,"82","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-03",,"68","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-04",,"75","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-05",,"83","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-06",,"87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-07",,"87","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-08",,"88","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-09",,"81","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-10",,"78","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-11",,"69","40",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-12",,"50","36",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-13",,"60","31",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-14",,"64","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-15",,"76","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-16",,"81","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-17",,"86","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-18",,"61","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-19",,"59","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-20",,"69","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-21",,"82","46",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-22",,"84","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-23",,"89","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-24",,"66","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-25",,"70","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-26",,"56","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-27",,"67","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-28",,"80","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-29",,"63","43",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-30",,"73","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-03-31",,"75","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-01",,"82","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-02",,"71","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-03",,"73","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-04",,"80","44",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-05",,"82","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-06",,"72","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-07",,"72","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-08",,"76","48",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-09",,"76","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-10",,"83","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-11",,"64","42",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-12",,"67","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-13",,"76","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-14",,"87","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-15",,"82","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-16",,"70","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-17",,"76","49",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-18",,"85","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-19",,"98","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-20",,"87","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-21",,"89","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-22",,"74","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-23",,"82","53",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-24",,"86","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-25",,"80","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-26",,"85","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-27",,"85","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-28",,"83","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-29",,"86","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-04-30",,"85","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-01",,"82","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-02",,"87","51",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-03",,"85","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-04",,"90","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-05",,"90","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-06",,"91","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-07",,"68","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-08",,"79","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-09",,"89","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-10",,"87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-11",,"82","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-12",,"83","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-13",,"78","62",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-14",,"86","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-15",,"75","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-16",,"81","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-17",,"82","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-18",,"84","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-19",,"85","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-20",,"89","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-21",,"90","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-22",,"89","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-23",,"85","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-24",,"81","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-25",,"83","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-26",,"89","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-27",,"92","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-28",,"92","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-29",,"95","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-30",,"94","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-05-31",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-01",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-02",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-03",,"76","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-04",,"74","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-05",,"83","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-06",,"87","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-07",,"89","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-08",,"91","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-09",,"93","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-10",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-11",,"93","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-12",,"86","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-13",,"89","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-14",,"93","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-15",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-16",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-17",,"96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-18",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-19",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-20",,"93","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-21",,"95","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-22",,"95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-23",,"93","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-24",,"95","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-25",,"91","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-26",,"92","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-27",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-28",,"95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-29",,"95","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-06-30",,"95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-01",,"93","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-02",,"95","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-03",,"94","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-04",,"96","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-05",,"96","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-06",,"96","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-07",,"96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-08",,"95","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-09",,"97","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-10",,"96","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-11",,"94","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-12",,"97","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-13",,"97","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-14",,"99","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-15",,"92","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-16",,"97","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-17",,"101","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-18",,"104","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-19",,"105","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-20",,"101","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-21",,"98","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-22",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-23",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-24",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-25",,"97","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-26",,"98","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-27",,"101","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-28",,"101","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-29",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-30",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-07-31",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-01",,"100","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-02",,"99","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-03",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-04",,"105","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-05",,"105","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-06",,"103","80",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-07",,"102","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-08",,"102","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-09",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-10",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-11",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-12",,"101","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-13",,"101","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-14",,"103","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-15",,"103","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-16",,"104","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-17",,"105","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-18",,"103","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-19",,"89","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-20",,"94","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-21",,"96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-22",,"98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-23",,"97","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-24",,"98","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-25",,"98","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-26",,"98","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-27",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-28",,"100","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-29",,"99","77",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-30",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-08-31",,"101","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-01",,"103","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-02",,"102","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-03",,"102","78",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-04",,"98","72",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-05",,"99","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-06",,"100","76",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-07",,"99","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-08",,"93","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-09",,"96","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-10",,"90","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-11",,"91","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-12",,"87","75",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-13",,"77","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-14",,"76","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-15",,"85","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-16",,"77","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-17",,"81","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-18",,"85","57",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-19",,"86","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-20",,"88","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-21",,"91","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-22",,"87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-23",,"86","71",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-24",,"85","69",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-25",,"90","67",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-26",,"89","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-27",,"90","74",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-28",,"81","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-29",,"86","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-09-30",,"89","64",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-01",,"91","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-02",,"92","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-03",,"93","68",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-04",,"92","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-05",,"92","73",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-06",,"95","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-07",,"75","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-08",,"78","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-09",,"88","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-10",,"82","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-11",,"83","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-12",,"82","54",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-13",,"83","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-14",,"85","59",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-15",,"85","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-16",,"86","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-17",,"84","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-18",,"87","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-19",,"80","61",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-20",,"83","56",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-21",,"88","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-22",,"87","70",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-23",,"79","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-24",,"66","52",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-25",,"66","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-26",,"82","66",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-27",,"85","65",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-28",,"65","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-29",,"79","55",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-30",,"88","63",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-10-31",,"84","50",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-01",,"50","41",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-02",,"46","30",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-03",,"57","25",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-04",,"70","33",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-05",,"80","39",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-06",,"60","34",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-07",,"67","38",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-08",,"71","35",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-09",,"78","45",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-10",,"80","58",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-11",,"81","60",
"USW00013958","AUSTIN CAMP MABRY, TX US","1951-11-12",,"81","68",
